0,1,offset,t
-0.06518809830742311,0.4572009488566791,-1,0
-0.7698435423714487,2.1785080938468697,-1,1
1.7496738071563018,-0.9555097262238542,-1,1
1.0594130137799378,1.4127711524070556,-1,0
1.078910807340023,-0.0728124753550046,-1,0
0.6667258659133718,1.4279107949517507,-1,1
1.3820957801798681,0.3124231844284762,-1,1
2.0938218641703816,1.9607197442932618,-1,0
0.28988240326712195,-0.16224608953078445,-1,0
-0.5028993548873038,0.11673950095230323,-1,1
0.6266205549895141,0.2588855231142665,-1,1
0.844539353022501,1.2752239906690324,-1,0
-0.4557160223210698,0.14307721272621657,-1,0
0.4674339166830314,-0.3829201661874484,-1,1
1.285650218065165,0.9704577225338901,-1,1
1.892191293827831,0.8007236657476475,-1,0
-0.3560311524568578,0.43165473183912006,-1,0
0.3759463753917113,0.5799095533916785,-1,1
1.541048330496713,-0.15670041147983577,-1,1
0.412475670516831,1.551076871712693,-1,0
-0.3535090894722762,-0.3348859668526676,-1,0
0.36746608100831274,1.6632291383314963,-1,1
0.3001818027871196,0.04106038348225469,-1,1
0.6935622130928181,1.6517852477454458,-1,0
0.1488482160472832,-0.38693775752930354,-1,0
0.2885643500438302,1.6573958434637788,-1,1
0.8782979782768142,-0.4825227884438874,-1,1
1.351793706280922,1.2497106216611915,-1,0
-0.12824215432413041,0.49179611635757814,-1,0
-0.3335157656030731,2.348538263512901,-1,1
1.802358072119246,-0.664855606524973,-1,1
1.8002968346725368,2.468411796344526,-1,0
-0.6233617199740831,-0.7081115161200575,-1,0
0.5964948258863998,0.7963618757712159,-1,1
0.9254632204844734,-0.12879344004370322,-1,1
0.8090711772538981,0.45315568677449447,-1,0
-0.49282016821587427,-0.12397791889031534,-1,0
-0.6204521952551451,0.7630214850952273,-1,1
0.8079765881153762,-0.7242492566772573,-1,1
0.046988284357213916,0.843513373291757,-1,0
0.7823320946554001,0.06069338660985352,-1,0
-1.193339624410035,1.3899693929781478,-1,1
1.1827722665927092,-0.38892451281108076,-1,1
0.5250361825786787,1.0702310318703374,-1,0
-0.27679584620995473,0.2590077827470327,-1,0
-1.0416008689714975,1.6720732127388862,-1,1
0.20874243696655292,0.5847593773701258,-1,1
0.6296769638865057,-0.6620525694368529,-1,0
-0.5310523104761727,-0.5394829248203512,-1,0
0.8863250501806206,1.8717619092741868,-1,1
1.8019728432368112,0.4425243778738461,-1,1
1.608492046761178,1.9428486850551872,-1,0
