0,1,offset,t
-0.32784686536611685,-0.1442041067742792,-1,0
-0.2684779521332308,0.9213473928426477,-1,1
0.6255379012346546,-0.34039579633797773,-1,1
1.6107310553660894,1.1188897399511755,-1,0
0.09257109818837106,-0.3171715443547823,-1,0
0.09257223782587413,0.6851107244601449,-1,1
1.153232437375616,0.19821912381045392,-1,1
0.806325466666588,1.169077616980411,-1,0
0.5604989615815917,0.6011713438410276,-1,0
-0.821386326330084,0.9774401841678007,-1,1
1.3811351397930147,-0.6438486392261368,-1,1
1.4028963419365477,1.3250813059271151,-1,0
0.5643545101691535,-0.32377303612843883,-1,0
0.8144229924610804,2.1590977971160976,-1,1
1.1514659933461981,-0.4917359860270074,-1,1
-0.0744667366992422,0.48686922819546397,-1,0
0.18411705475514628,0.742071493884381,-1,0
0.07533033215509828,1.2162364234274952,-1,1
1.2662535297684436,-0.2057437157237012,-1,1
0.7295797159701167,1.8608413130520245,-1,0
-0.5246938431984624,-0.13596129609665428,-1,0
-0.7572516373289265,1.7204401666802913,-1,1
0.6159634681615919,-0.21571819133904113,-1,1
1.3586635990966285,0.29628012132648296,-1,0
-0.11678185241757186,0.19951406950178915,-1,0
0.011504628013745934,-0.08719404528740937,-1,1
1.0569503426068232,0.0733274361679039,-1,1
0.5770507835316824,0.9044470846365439,-1,0
-0.0682390521084669,-0.2976620196563773,-1,0
0.15746923348739414,0.7739090029608346,-1,1
1.3936043632147044,0.12149042889378953,-1,1
1.3182664647835824,0.7823726092484549,-1,0
-0.31494156958788067,-0.17110254938259267,-1,0
-0.17364527149558293,1.2098270370408009,-1,1
1.8311468790753325,-0.5588639393899988,-1,1
2.2514905883265914,1.2310095999807094,-1,0
-0.05036818908015523,0.28601989343545675,-1,0
0.42734761229209517,0.7404131602851005,-1,1
1.9073774277396665,0.3937996935374855,-1,1
1.1946773514360245,1.0545495716908546,-1,0
-0.345317055320196,-0.20981940735205826,-1,0
-0.23687857296321801,0.9649360728651999,-1,1
1.53080533762522,-0.09961343645757167,-1,1
1.745504262157631,1.784076736801087,-1,0
-0.6029613006808778,0.04455132094967107,-1,0
-0.8709262599686813,0.5138678760419937,-1,1
0.5892261443099962,-0.11754590878488108,-1,1
0.7961319316774293,0.4708830554491352,-1,0
-0.3064401804710131,-0.06536920957505618,-1,0
-0.292623096164359,1.0871346258200847,-1,1
0.341305218019886,0.18671387031195183,-1,1
1.2071026879253348,1.4007278235313236,-1,0
-0.3082829203720349,-0.7077725848643645,-1,0
-0.5288614270002648,0.07527989888052289,-1,1
0.4533218900800422,-0.12126861167733802,-1,1
1.0170092410978742,0.8387763721810313,-1,0
-0.031488542148439214,-0.8258978159740487,-1,0
-0.1515957208066042,0.8467220483597288,-1,1
0.6026715908560742,-0.1118859239897429,-1,1
0.8104545551954736,1.5014392057038806,-1,0
0.6117328462180418,0.29956112798411305,-1,0
-0.060371779489227555,0.9085180792688775,-1,1
1.1275405450095062,-0.6816502707782642,-1,1
0.7909080017329728,1.3697745361924885,-1,0
-0.07580538745296056,0.289097436810495,-1,0
0.42202603986556436,1.4129257679496667,-1,1
1.4934212925910793,-0.10962129451407987,-1,1
0.8162596568484353,0.4380237462039961,-1,0
-0.16759343719071643,-0.007200721454723763,-1,0
0.6418003348932277,1.1544058737713874,-1,1
1.405281553607754,1.3778979795530935,-1,1
1.3174305285121763,0.7647913252908952,-1,0
-0.2009173123226413,-0.6821286592855004,-1,0
0.5015888428202572,1.070691780514202,-1,1
0.9130972059627624,0.296561233009194,-1,1
0.8887996172133773,0.35927262375357916,-1,0
0.6262015482210435,-0.4026786657376782,-1,0
-0.12213922197822293,0.5675725512012137,-1,1
1.1341325676930085,-0.3115571591642422,-1,1
0.9968610226068289,1.1831869458196913,-1,0
0.17336858558346863,-0.9666663463081855,-1,0
0.08413538679849569,0.5676537759944997,-1,1
0.3374383579483353,-1.0682373883853067,-1,1
0.5353841810843039,-0.05255951520894908,-1,0
-0.6992639128336327,0.4272485336412731,-1,0
-0.1574589334113916,0.22582117272948876,-1,1
1.2936605838395185,0.17477258799440423,-1,1
1.428880474534382,1.0429930961427791,-1,0
0.42675561554482544,-0.04076007989712773,-1,0
0.3773647447836714,0.4484645972279522,-1,1
1.0631475926372234,0.16358404871434964,-1,1
0.48206902106308536,0.434046763932896,-1,0
0.41281201796086997,0.14372582631216496,-1,0
-0.22573285103475493,0.5189117559798662,-1,1
0.6791263350161434,-0.10000581708836777,-1,1
0.3218332552753512,0.4033431718691264,-1,0
1.1530746824367626,0.19157370128767448,-1,0
0.42682222636907013,1.2066339974288227,-1,1
0.6225365351516474,0.07096010547748154,-1,1
1.5650325645210192,1.8196049315384166,-1,0
0.15785153592180676,0.12599079234960991,-1,0
-0.5105890698669385,0.9027757719062397,-1,1
0.8376953237493965,-0.10187294042991663,-1,1
0.5888238063682247,1.0505991411053244,-1,0
-0.5895647559610546,0.08900979314997197,-1,0
0.30936217630518903,1.2882177510607256,-1,1
1.3606659768085496,0.5203743243043462,-1,1
0.193400433141089,0.7654528708607706,-1,0
-0.16162563489617957,0.8573351893364238,-1,0
0.034813497253806454,0.47234715238027947,-1,1
1.6802134632652213,-0.7523320308241177,-1,1
1.2630108466730507,1.466788547287785,-1,0
-0.41736577498105876,-0.545968542547064,-1,0
-0.02535910630564923,1.1752007427125586,-1,1
1.3104706127973849,0.06816434016052907,-1,1
1.563082587285156,1.0995128381339725,-1,0
0.10769734267622223,0.567024336237099,-1,0
-0.5038789141509109,1.105792391709854,-1,1
0.6099012916125841,-0.4862064668512509,-1,1
0.48800206875537366,1.9538263267492222,-1,0
